level,pos,id,type,char,name,freq,grade,strokes,parts,source
66,7,k:碁,kanji,碁,Go (2),1854,8,13,石 甘,auto
66,8,k:某,kanji,某,so-and-so,1887,8,9,木 甘,auto
66,9,k:沸,kanji,沸,seethe,1930,8,8,氵 引,auto
66,10,k:泡,kanji,泡,bubbles,1900,8,8,氵 包,auto
66,11,k:践,kanji,践,tread,1860,8,13,足 戈,auto
66,12,k:桁,kanji,桁,beam,1865,8,10,行 木,auto
66,13,k:鈍,kanji,鈍,dull,1899,8,12,金 屯,auto
66,14,k:渦,kanji,渦,whirlpool,1872,8,12,氵 中 冂,auto
66,15,k:舶,kanji,舶,liner,1880,8,11,白 舟,auto
66,16,k:飽,kanji,飽,sated,1864,8,13,食 包,auto
66,17,k:憾,kanji,憾,remorse,1846,8,16,忄 感,auto
66,18,k:戴,kanji,戴,be crowned with,1818,8,17,田 共 土 戈,auto
66,19,k:丼,kanji,丼,rice bowl,1915,8,5,井 廾,override
66,20,k:卸,kanji,卸,wholesale,1904,8,9,止 卩,auto
66,21,k:郭,kanji,郭,quarters,1888,8,11,享 阝,auto
66,22,k:循,kanji,循,sequential,1881,8,12,彳 盾,auto
66,23,k:肯,kanji,肯,agreement,1944,8,8,月 止,auto
66,24,k:膨,kanji,膨,swell,1850,8,16,月 十 土 豆 彡,auto
66,25,k:貼,kanji,貼,paste,1862,8,12,員 卜,auto
66,26,k:醜,kanji,醜,ugly,1843,8,17,鬼 酉,auto
66,27,k:虹,kanji,虹,rainbow,1911,8,9,工 虫,auto
66,28,k:怨,kanji,怨,grudge,1892,8,9,夕 卩 心,auto
66,29,k:藍,kanji,藍,indigo,1840,8,18,艹 監,auto
67,0,k:梗,kanji,梗,for the most part,1879,8,11,木 更,auto
67,1,k:穀,kanji,穀,cereal,1925,6,14,殻 禾,override
67,2,k:襟,kanji,襟,collar,1844,8,18,衤 禁,auto
67,3,k:鉛,kanji,鉛,lead,1884,8,13,金 呉,auto
67,4,k:喝,kanji,喝,hoarse,1902,8,11,句 旨,auto
67,5,k:厄,kanji,厄,unlucky,1962,8,4,厂 卩,auto
67,6,k:腎,kanji,腎,kidney,1870,8,13,月 臣 又,auto
67,7,k:剰,kanji,剰,surplus,1907,8,11,万 刂,auto
67,8,k:枢,kanji,枢,hinge,1931,8,8,匚 木,auto
67,9,k:勅,kanji,勅,imperial order,1924,8,9,力 木 亜,auto
67,10,k:粘,kanji,粘,sticky,1908,8,11,米 占,auto
67,11,k:吟,kanji,吟,versify,1941,8,7,今 口,auto
67,12,k:裾,kanji,裾,cuff,1875,8,13,衤 居,auto
67,13,k:庶,kanji,庶,commoner,1913,8,11,广 灬,auto
67,14,k:髄,kanji,髄,marrow,1849,8,19,辶 有 骨,auto
67,15,k:懇,kanji,懇,sociable,1866,8,17,犭 爪 艮 豸 心,auto
67,16,k:璃,kanji,璃,glassy,1883,8,15,王 凵 禸,auto
67,17,k:勃,kanji,勃,suddenness,1912,8,9,冖 子 協,auto
67,18,k:塀,kanji,塀,fence (2),1909,8,12,尸 在 廾,auto
67,19,k:褒,kanji,褒,praise,1885,8,15,亻 京 衣,auto
67,20,k:扶,kanji,扶,aid,1952,8,7,扌 人 大,auto
67,21,k:曖,kanji,曖,unclear,1856,8,17,日 愛,override
67,22,k:癒,kanji,癒,healing,1868,8,18,疒 𠆢 月 刂 心,auto
67,23,k:慌,kanji,慌,disconcerted,1917,8,12,忄 荒,auto
67,24,k:潰,kanji,潰,crush,1873,8,15,氵 貴,override
67,25,k:肖,kanji,肖,resemblance,1957,8,7,⺌ 月,auto
67,26,k:奔,kanji,奔,dash,1950,8,8,大 千 廾,override
67,27,k:窃,kanji,窃,stealth,1942,8,9,切 穴,auto
67,28,k:綻,kanji,綻,be rent,1882,8,14,定 糸,auto
67,29,k:窒,kanji,窒,plug up,1927,8,11,室 穴,auto
68,0,k:虜,kanji,虜,captive,1914,8,13,男 虍,auto
68,1,k:妄,kanji,妄,delusion,1971,8,6,女 亡,auto
68,2,k:塊,kanji,塊,clod,1918,8,13,土 鬼,auto
68,3,k:鍛,kanji,鍛,forge,1886,8,17,金 殳,auto
68,4,k:錯,kanji,錯,confused,1895,8,16,日 金 廾,auto
68,5,k:妥,kanji,妥,gentle,1969,8,7,女 爪,auto
68,6,k:詠,kanji,詠,recitation,1929,8,12,言 永,auto
68,7,k:詣,kanji,詣,visit a temple,1901,8,13,言 旨,auto
68,8,k:咽,kanji,咽,gullet,1934,8,9,大 回,override
68,9,k:賄,kanji,賄,bribe,1922,8,13,有 貝,override
68,10,k:繊,kanji,繊,slender,1891,8,17,赤 糸 戈,auto
68,11,k:匿,kanji,匿,shelter,1948,8,10,匚 艹 史,auto
68,12,k:棺,kanji,棺,coffin,1932,8,12,木 官,auto
68,13,k:侮,kanji,侮,scorn,1965,8,8,亻 毎,auto
68,14,k:串,kanji,串,skewer,1954,8,7,口 ｜,override
68,15,k:芋,kanji,芋,taro,1982,8,6,艹 干,auto
68,16,k:謹,kanji,謹,discreet,1894,8,17,艹 言 吐,auto
68,17,k:賜,kanji,賜,grant,1910,8,15,日 貝 勿,auto
68,18,k:茎,kanji,茎,stalk,1967,8,8,艹 土 又,auto
68,19,k:飢,kanji,飢,hungry,1951,8,10,食 几,auto
68,20,k:騰,kanji,騰,leaping up,1871,8,20,月 人 馬 天,auto
68,21,k:麓,kanji,麓,foot of a mountain,1861,8,19,木 鹿,auto
68,22,k:玩,kanji,玩,toy,1953,8,8,元 王,override
68,23,k:俸,kanji,俸,stipend,1958,8,10,亻 奉,auto
68,24,k:蔑,kanji,蔑,ignore,1906,8,14,罒 茂,auto
68,25,k:迅,kanji,迅,swift,1990,8,6,辶 十 乙,auto
68,26,k:憧,kanji,憧,yearn after,1919,8,15,忄 童,auto
68,27,k:抄,kanji,抄,selection,1983,8,7,扌 少,auto
68,28,k:炊,kanji,炊,cook,1977,8,8,火 欠,auto
68,29,k:煩,kanji,煩,anxiety,1937,8,13,火 貝 頁,auto
69,0,k:艶,kanji,艶,glossy,1889,8,19,曲 色 豆,auto
69,1,k:霜,kanji,霜,frost,1905,8,17,相 雨,auto
69,2,k:餓,kanji,餓,starve,1921,8,15,食 我,auto
69,3,k:嗣,kanji,嗣,heir,1938,8,13,同 亅 ｜,auto
69,4,k:痩,kanji,痩,get thin,1926,8,12,疒 又,auto
69,5,k:諦,kanji,諦,clarity,1897,8,16,言 帝,auto
69,6,k:勾,kanji,勾,be bent,1995,8,4,勹 厶,auto
69,7,k:紺,kanji,紺,dark blue,1959,8,11,糸 甘,auto
69,8,k:閥,kanji,閥,clique,1935,8,14,門 伐,auto
69,9,k:淑,kanji,淑,graceful,1961,8,11,氵 叔,auto
69,10,k:坑,kanji,坑,pit (2),1994,8,7,土 几,auto
69,11,k:妬,kanji,妬,jealous,1966,8,8,女 石,override
69,12,k:抹,kanji,抹,rub,1988,8,8,扌 末,auto
69,13,k:漬,kanji,漬,pickling,1940,8,14,氵 責,auto
69,14,k:燥,kanji,燥,parch,1947,8,17,木 品 火,auto
69,15,k:弄,kanji,弄,play with,1979,8,7,王 廾,auto
69,16,k:擦,kanji,擦,grate,1920,8,17,扌 察,auto
69,17,k:錠,kanji,錠,lock,1928,8,16,定 金,auto
69,18,k:雌,kanji,雌,feminine,1945,8,14,止 匕 隹,auto
69,19,k:姻,kanji,姻,matrimony,1986,8,9,女 因,auto
69,20,r:鬯,radical,鬯,brew,,,10,,radical
69,21,k:廉,kanji,廉,bargain,1955,8,13,广 ヨ,auto
69,22,k:鬱,kanji,鬱,gloom,1839,8,29,冖 杉 缶 鬯,auto
69,23,k:滴,kanji,滴,drip,1978,8,14,,override
69,24,k:酵,kanji,酵,fermentation,1949,8,14,孝 酉,auto
69,25,k:采,kanji,采,dice,1998,8,8,木 爪,auto
69,26,k:侶,kanji,侶,companion,1974,8,9,亻 史,auto
69,27,k:濁,kanji,濁,voiced,1939,8,16,氵 罒 虫 勹,auto
69,28,k:餌,kanji,餌,food,1936,8,14,食 耳 艮,auto
69,29,k:冶,kanji,冶,melting,2013,8,7,台 冫,auto
70,0,k:堕,kanji,堕,degenerate,1973,8,12,阝 有 土,auto
70,1,k:擬,kanji,擬,mimic,1933,8,17,扌 疑,auto
70,2,k:赦,kanji,赦,pardon,1981,8,11,赤 攵,auto
70,3,k:婿,kanji,婿,bridegroom,1976,8,12,月 女 疋,auto
70,4,k:升,kanji,升,measuring box,2041,8,4,千 廾,auto
70,5,k:衡,kanji,衡,equilibrium,1946,8,16,大 行 田 勹,auto
70,6,k:戚,kanji,戚,relative,1968,8,11,小 成 卜,override
70,7,k:醸,kanji,醸,brew (2),1916,8,20,六 衣 酉,auto
70,8,k:弔,kanji,弔,condolences,2045,8,4,弓 ｜,auto
70,9,k:脊,kanji,脊,spine,1980,8,10,月 人,override
70,10,k:畔,kanji,畔,paddy ridge,2001,8,10,田 半,auto
70,11,k:蔽,kanji,蔽,conceal,1943,8,15,⺌ 艹 幣,override
70,12,k:蛮,kanji,蛮,barbarian,1987,8,12,亠 虫,auto
70,13,k:壌,kanji,壌,lot,1956,8,16,土 六 衣,auto
70,14,k:柵,kanji,柵,stockade,1993,8,9,木 冊,auto
70,15,k:蚕,kanji,蚕,silkworm,2057,6,10,天 虫,auto
70,16,k:顎,kanji,顎,jaw,1923,8,18,員 勹 頁,auto
70,17,k:酌,kanji,酌,bar-tending,2010,8,10,酉 勹,auto
70,18,k:庸,kanji,庸,ordinary,2005,8,11,广 用 ヨ 聿,override
70,19,k:淫,kanji,淫,lewdness,1985,8,11,氵 士 王 爪,auto
70,20,k:倣,kanji,倣,emulate,2014,8,10,亻 放,auto
70,21,k:溺,kanji,溺,drown,1970,8,13,氵 弱,override
70,22,k:嫉,kanji,嫉,envy,1975,8,13,疒 女 矢,override
70,23,k:罵,kanji,罵,abuse,1960,8,15,罒 馬,override
70,24,k:苛,kanji,苛,torment,2017,8,8,艹 可,auto
70,25,k:弧,kanji,弧,arc,2031,8,9,弓 瓜,auto
70,26,k:睦,kanji,睦,intimate,2000,8,13,目 土 儿,auto
70,27,k:肪,kanji,肪,obese,2040,8,8,月 方,auto
70,28,k:壱,kanji,壱,one (in documents),2051,8,7,冖 士 匕,auto
70,29,k:帥,kanji,帥,leading troops,2035,8,9,中 巾,auto
71,0,k:斑,kanji,斑,spot,1992,8,12,文 王,auto
71,1,k:斥,kanji,斥,reject,2069,8,5,丶 斤,auto
71,2,k:罷,kanji,罷,quit,1991,8,15,罒 能,auto
71,3,k:錬,kanji,錬,tempering,1984,8,16,東 金,auto
71,4,k:慨,kanji,慨,rue,2009,8,13,忄 既,auto
71,5,k:詮,kanji,詮,discussion,1989,8,13,全 言,auto
71,6,k:渇,kanji,渇,thirst,2027,8,11,氵 旬 匕,auto
71,7,k:凹,kanji,凹,concave,2078,8,5,凵,auto
71,8,k:褐,kanji,褐,brown,2015,8,13,衤 旬 匕,auto
71,9,k:漆,kanji,漆,lacquer,2008,8,14,氵 𠆢 水 木,auto
71,10,k:汎,kanji,汎,pan-,2054,8,6,氵 凡,auto
71,11,k:嫡,kanji,嫡,legitimate wife,2011,8,14,女 向 啇,auto
71,12,k:殉,kanji,殉,martyrdom,2043,8,10,旬 歹,auto
71,13,k:弊,kanji,弊,evil,2004,8,15,⺌ 幣 廾,override
71,14,k:愁,kanji,愁,distress,2020,8,13,秋 心,auto
71,15,k:挫,kanji,挫,sprain,2024,8,10,扌 人 土,override
71,16,k:旺,kanji,旺,flourishing,2060,8,8,日 王,auto
71,17,k:藻,kanji,藻,seaweed,1972,8,19,氵 艹 木 品,auto
71,18,k:紡,kanji,紡,spinning,2047,8,10,方 糸,auto
71,19,k:泌,kanji,泌,ooze,2065,8,8,氵 必,auto
71,20,k:蜜,kanji,蜜,honey,1997,8,14,宀 必 虫,auto
71,21,k:桟,kanji,桟,scaffold,2050,8,10,木 戈,auto
71,22,k:舷,kanji,舷,gunwale,2023,8,11,玄 舟,auto
71,23,k:蛍,kanji,蛍,lightning-bug,2044,8,11,⺌ 冖 虫,auto
71,24,k:氾,kanji,氾,spread out,2074,8,5,氵 乙 卩,auto
71,25,k:爽,kanji,爽,refreshing,2046,8,11,亠 人 一,override
71,26,k:薪,kanji,薪,fuel,2006,8,16,艹 新,auto
71,27,k:儒,kanji,儒,Confucian,2007,8,16,亻 需,auto
71,28,k:拷,kanji,拷,torture,2063,8,9,扌 耂,auto
71,29,k:刹,kanji,刹,temple (2),2052,8,8,木 刂,auto
72,0,k:嘲,kanji,嘲,ridicule,1996,8,15,朝 口,override
72,1,k:劾,kanji,劾,censure,2073,8,8,人 力,auto
72,2,k:禍,kanji,禍,calamity,2033,8,13,礻 向,auto
72,3,k:捻,kanji,捻,twirl,2030,8,11,扌 念,auto
72,4,k:礁,kanji,礁,reef,2002,8,17,石 焦,auto
72,5,k:娯,kanji,娯,recreation,2059,8,10,如 ハ,auto
72,6,k:踪,kanji,踪,remains,1999,8,15,足 宗,auto
72,7,k:凸,kanji,凸,convex,2101,8,5,凵 冂,auto
72,8,k:栓,kanji,栓,plug,2061,8,10,𠆢 木 王,auto
72,9,k:鋳,kanji,鋳,casting,2021,8,15,金 寺,auto
72,10,k:租,kanji,租,tariff,2062,8,10,禾 且,auto
72,11,k:厘,kanji,厘,rin,2071,8,9,厂 里,auto
72,12,k:肘,kanji,肘,elbow,2067,8,7,月 寸,auto
72,13,k:惧,kanji,惧,dread,2036,8,11,忄 目,override
72,14,k:濯,kanji,濯,laundry,2038,8,17,氵 ヨ 隹,auto
72,15,k:丙,kanji,丙,third class,2105,8,5,一 内,auto
72,16,k:耗,kanji,耗,decrease,2066,8,10,士 毛 耒,auto
72,17,k:瘍,kanji,瘍,swelling,2016,8,14,疒 易,auto
72,18,k:瞭,kanji,瞭,clear (2),2012,8,17,日 大 県,auto
72,19,k:槽,kanji,槽,vat,2029,8,15,木 曹,auto
72,20,k:弐,kanji,弐,II,2102,8,6,三 弋,auto
72,21,k:畏,kanji,畏,awe,2058,8,9,田 衣,override
72,22,k:嗅,kanji,嗅,smell,2028,8,13,口 犬 臭,auto
72,23,k:堆,kanji,堆,piled high,2048,8,11,土 隹,auto
72,24,k:腺,kanji,腺,gland,2032,8,13,月 泉,auto
72,25,k:嘱,kanji,嘱,send a message,2037,8,15,局 禸,auto
72,26,k:慄,kanji,慄,shudder,2034,8,13,忄 西 木,override
72,27,k:臆,kanji,臆,timidity,2003,8,17,月 意,auto
72,28,k:迭,kanji,迭,transfer,2096,8,8,辶 矢 牛,auto
72,29,k:濫,kanji,濫,excessive,2018,8,18,氵 監,auto
73,0,k:箸,kanji,箸,chopsticks,2022,8,15,者 竹,auto
73,1,k:糾,kanji,糾,twist,2090,8,9,十 糸,auto
73,2,k:唾,kanji,唾,saliva,2055,8,11,口 万,auto
73,3,k:穫,kanji,穫,harvest,2019,8,18,艹 隻 禾,auto
73,4,k:酢,kanji,酢,vinegar,2068,8,12,酉 ｜ ノ,auto
73,5,k:憩,kanji,憩,recess,2039,8,16,息 舌,auto
73,6,k:諮,kanji,諮,consult with,2042,8,16,言 口 次,auto
73,7,k:遡,kanji,遡,go upstream,2049,8,13,辶 月 屮,auto
73,8,k:痢,kanji,痢,diarrhea,2080,8,12,疒 利,auto
73,9,k:鯨,kanji,鯨,whale,2025,8,19,京 魚,auto
73,10,k:韻,kanji,韻,rhyme,2026,8,19,音 賠,auto
73,11,k:詔,kanji,詔,imperial edict,2083,8,12,言 召,auto
73,12,k:羨,kanji,羨,envious,2056,8,13,洋 欠,auto
73,13,k:搾,kanji,搾,squeeze,2081,8,13,扌 穴,auto
73,14,k:芯,kanji,芯,wick,2109,8,7,艹 心,auto
73,15,k:衷,kanji,衷,inmost,2113,8,9,古 衣,auto
73,16,k:酎,kanji,酎,distilled sake,2085,8,10,酉 寸,override
73,17,k:虞,kanji,虞,apprehension,2084,8,13,占 虍,override
73,18,k:窯,kanji,窯,kiln,2070,8,15,穴 羊 灬,auto
73,19,k:陪,kanji,陪,obeisance,2103,8,11,阝 立 口,auto
73,20,k:賓,kanji,賓,V.I.P.,2072,8,15,宀 省 貝,auto
73,21,k:萎,kanji,萎,wilt,2087,8,11,艹 委,override
73,22,k:賦,kanji,賦,levy,2075,8,15,武 貝,auto
73,23,k:𠮟,kanji,𠮟,scold,2136,8,5,口 匕,auto
73,24,k:畝,kanji,畝,furrow,2117,8,10,田 久,auto
73,25,k:繕,kanji,繕,darning,2053,8,18,善 糸,auto
73,26,k:貪,kanji,貪,covet,2089,8,11,𠆢 具 貝,auto
73,27,k:哺,kanji,哺,nurse,2098,8,10,用 古,auto
73,28,k:寡,kanji,寡,widow,2086,8,14,宀 分 自,auto
73,29,k:煎,kanji,煎,broil,2076,8,13,前 灬,auto
74,0,k:逓,kanji,逓,relay,2120,8,10,辶 厂 巾,auto
74,1,k:傲,kanji,傲,be proud,2077,8,13,土 倣,auto
74,2,k:沃,kanji,沃,fertility,2126,8,7,氵 大,auto
74,3,k:羞,kanji,羞,feel ashamed,2094,8,11,羊 ヨ,auto
74,4,k:毀,kanji,毀,break,2079,8,13,土 臼 殳,auto
74,5,k:捗,kanji,捗,make progress,2104,8,10,扌 歩,auto
74,6,k:倹,kanji,倹,frugal,2125,8,10,亻 人 合,auto
74,7,k:遜,kanji,遜,humble,2082,8,13,辶 孫,auto
74,8,k:喩,kanji,喩,metaphor,2092,8,12,月 創,auto
74,9,k:惰,kanji,惰,lazy,2112,8,12,忄 有 工,auto
74,10,k:款,kanji,款,goodwill,2114,8,12,士 示 欠,auto
74,11,k:朕,kanji,朕,majestic plural,2131,8,10,月 人 大,auto
74,12,k:痘,kanji,痘,pox,2115,8,12,疒 豆,auto
74,13,k:頒,kanji,頒,dispense,2108,8,13,貧 頁,override
74,14,k:麺,kanji,麺,noodles,2064,8,16,面 麦,auto
74,15,k:遵,kanji,遵,abide by,2100,8,15,辶 尊,auto
74,16,k:賂,kanji,賂,payoff,2099,8,13,員 夂,override
74,17,k:酪,kanji,酪,dairy products,2119,8,13,口 酉 夂,auto
74,18,k:恣,kanji,恣,selfish,2127,8,10,次 心,auto
74,19,k:謁,kanji,謁,audience,2107,8,15,詣 勹,auto
74,20,k:嚇,kanji,嚇,menacing,2095,8,17,口 赤,auto
74,21,k:摯,kanji,摯,gift,2091,8,15,手 丸 辛,auto
74,22,k:塑,kanji,塑,model,2128,8,13,月 土 屮,auto
74,23,k:剝,kanji,剝,come off,2133,8,10,水 ヨ 刂,auto
74,24,k:矯,kanji,矯,rectify,2097,8,17,大 知 冂,auto
74,25,k:諧,kanji,諧,harmony (2),2088,8,16,言 皆,auto
74,26,k:墾,kanji,墾,ground-breaking,2110,8,16,犭 土 爪 艮 豸,auto
74,27,k:彙,kanji,彙,same kind,2116,8,13,冖 田 木 彑,auto
74,28,k:辣,kanji,辣,pungent,2118,8,14,木 叫 辛,auto
74,29,k:箋,kanji,箋,slip,2121,8,14,竹 戈,override
75,0,k:緻,kanji,緻,fine (i.e. not coarse),2106,8,16,致 糸,auto
75,1,k:繭,kanji,繭,cocoon (2),2111,8,18,艹 風 糸 冂,auto
75,2,k:楷,kanji,楷,square character style,2132,8,13,木 皆,auto
75,3,k:璧,kanji,璧,jade disc,2093,8,18,王 居 辛,override
75,4,k:塡,kanji,塡,fill in,2135,8,13,目 十 土,auto
75,5,k:憬,kanji,憬,yearn for,2123,8,15,忄 景,auto
75,6,k:謄,kanji,謄,mimeograph,2130,8,17,月 言 天,auto
75,7,k:錮,kanji,錮,confinement,2122,8,16,金 固,auto
75,8,r:爻,radical,爻,criss-cross,,,4,,radical
75,9,k:璽,kanji,璽,emperor's seal,2129,8,19,再 爻,auto
75,10,k:頰,kanji,頰,cheeks,2134,8,16,人 大 貝 頁,auto
